table;question;ex_correct;correct_index;correct_any;agg_wrong;sel_wrong;conds_wrong
2-14271063-3;How many lost are there before game 7?;0.0;-1.0;0.0;1.0;1.0;1.0
2-14013061-1;How many touchdowns did the player with less than 4495 yards, long of less than 80, and yds/att less than 5.5 have?;0.0;-1.0;0.0;1.0;1.0;1.0
2-14013061-1;How many attempts did the player ranking with a number higher than 1, who started after 1997 and had yds/att of 5 have?;0.0;-1.0;0.0;1.0;1.0;1.0
2-14013061-1;What is the average net yds for the player who had a long of 68 and started after 1984?;0.0;-1.0;0.0;0.0;1.0;1.0
2-14013061-1;What is the lowest number of attempts for the player with a rank number larger than 3, who started after 1984 and had less than 6.1 yds/att?;0.0;-1.0;0.0;0.0;1.0;1.0
2-15291575-1;Which film was made before 2002?;1.0;1.0;1.0;0.0;0.0;0.0
2-15291575-1;Which film has a role named Taylor?;1.0;1.0;1.0;0.0;0.0;0.0
2-15291575-1;What notes does the film Touch & go have?;1.0;1.0;1.0;0.0;0.0;0.0
2-15291575-1;What language is the film Marion Bridge?;1.0;1.0;1.0;0.0;0.0;0.0
2-15291575-1;What language is the film with a character named Annabelle?;0.0;-1.0;0.0;0.0;1.0;0.0
2-14656115-1;What is the lowest pick from the Furman School that is a round smaller than 8?;1.0;1.0;1.0;0.0;0.0;0.0
2-14656115-1;What is the total number of round picks from the Morris Brown School?;0.0;-1.0;0.0;0.0;1.0;1.0
2-14656115-1;What is the total number of rounds for the player of Rell Tipton?;1.0;1.0;1.0;0.0;0.0;0.0
2-14347256-10;On what date was game 3 played?;1.0;1.0;1.0;0.0;0.0;0.0
2-14347256-10;Which game took place on April 22?;1.0;1.0;1.0;0.0;0.0;0.0
2-14347256-10;What was the standing in the series after game 1?;0.0;-1.0;0.0;0.0;1.0;1.0
2-1360997-4;Which race had a time of 1:24.35?;1.0;1.0;1.0;0.0;0.0;0.0
2-1360997-4;What was the date for the G1 group race at Flemington?;0.0;-1.0;0.0;0.0;1.0;1.0
2-1360997-4;What was the combined weight in kilograms of the horses in the race at Chelmsford stakes?;0.0;-1.0;0.0;1.0;1.0;0.0
2-14486668-1;In what year was the artist Afro-dite?;1.0;1.0;1.0;0.0;0.0;0.0
2-14609568-3;What stadium was the game held at on December 23, 2001?;1.0;1.0;1.0;0.0;0.0;0.0
2-14609568-3;What is the Record for the game held on December 2, 2001?;1.0;1.0;1.0;0.0;0.0;0.0
2-14609568-3;What is the average Game where there were 65,666 in attendance?;1.0;1.0;1.0;0.0;0.0;0.0
2-13964958-1;Driving Force EX of 25cm (10-inch) involves what feature?;0.0;-1.0;0.0;0.0;1.0;0.0
2-13964958-1;GT Force of no, and a Driving Force Pro of no, and a G27 Racing Wheel of no has what driving force gt?;0.0;-1.0;0.0;0.0;1.0;1.0
2-13964958-1;Feature of gear stick involves which driving force gt?;0.0;-1.0;0.0;0.0;1.0;1.0
2-13964958-1;Driving Force EX of no, and a Driving Force GT of yes, and a Driving Force Pro of yes has what feature?;0.0;-1.0;0.0;0.0;1.0;1.0
2-13964958-1;Driving Force EX of no, and a Driving Force Pro of no, and a G25 Racing Wheel of no involves which g27 racing wheel?;0.0;-1.0;0.0;0.0;1.0;1.0
2-13964958-1;GT Force of yes, and a G27 Racing Wheel of 16 involves which driving force ex?;0.0;-1.0;0.0;0.0;1.0;1.0
2-15117450-2;What is the score on october 7?;1.0;1.0;1.0;0.0;0.0;0.0
2-15117450-2;How many people went to the game that had 17-13?;0.0;-1.0;0.0;1.0;1.0;0.0
2-1451581-2;What is the highest rank for the airport with a code of HKG/VHHH?;1.0;1.0;1.0;0.0;0.0;0.0
2-15287209-1;How many Points have Drawn of 7, and a Team of corinthians, and a Played larger than 18?;1.0;1.0;1.0;0.0;0.0;0.0
2-15287209-1;Which Points is the highest one that has a Position of 5, and a Played smaller than 18?;1.0;1.0;1.0;0.0;0.0;0.0
2-15287209-1;Which Drawn is the average one that has a Position smaller than 9, and Points smaller than 22, and a Lost smaller than 9, and an Against larger than 29?;1.0;1.0;1.0;0.0;0.0;0.0
2-15287209-1;How many Against have Played smaller than 18?;1.0;1.0;1.0;0.0;0.0;0.0
2-13771649-13;What is the points difference associated with more than 3 points and more than 0 losses?;0.0;-1.0;0.0;1.0;1.0;1.0
2-13771649-13;What is the difference associated with more than 2 losses and more than 1 point?;1.0;1.0;1.0;0.0;0.0;0.0
2-13821848-8;What location did game 64 take place;1.0;1.0;1.0;0.0;0.0;0.0
2-14984039-1;What was the Attendance after Week 7 at Tiger Stadium?;0.0;-1.0;0.0;0.0;1.0;1.0
2-14984039-1;What was the Attendance at the Game with a Result of w 21–7?;0.0;-1.0;0.0;1.0;1.0;0.0
2-15142622-1;How many years have a Make/ Model of new flyer c40lfr?;0.0;-1.0;0.0;0.0;1.0;1.0
2-15142622-1;Which Make/ Model that Numbers (Quantity Ordered) of 1461–1500 (40 buses)?;0.0;-1.0;0.0;0.0;1.0;1.0
2-15142622-1;Which Fuel Propulsion has Numbers (Quantity Ordered) of 7124-7156 (33 buses)?;1.0;1.0;1.0;0.0;0.0;0.0
2-15142622-1;Which Numbers (Quantity Ordered) have a Fuel Propulsion of cng, and a Year smaller than 2008, and a Make/ Model of nabi 40-lfw?;1.0;1.0;1.0;0.0;0.0;0.0
2-15142622-1;Which Numbers (Quantity Ordered) have a Make/ Model of eldorado national passport?;0.0;-1.0;0.0;0.0;1.0;1.0
2-13743441-1;What is the earliest year for Alabama with a pick under 26?;1.0;1.0;1.0;0.0;0.0;0.0
2-13743441-1;Which player was pick 2 later than 2010?;1.0;1.0;1.0;0.0;0.0;0.0
2-13743441-1;Which position has a pick greater than 28?;1.0;1.0;1.0;0.0;0.0;0.0
2-14337005-6;what team played on august 25;1.0;1.0;1.0;0.0;0.0;0.0
2-1507423-3;What class is associated with 0 stages won, a hummer, and before 2009?;0.0;-1.0;0.0;0.0;1.0;1.0
2-1507423-3;What position did he finish in 2012?;1.0;1.0;1.0;0.0;0.0;0.0
2-1507423-3;What year did he compete in the car class and win 0 stages?;1.0;1.0;1.0;0.0;0.0;0.0
2-13567607-32;on week of february 12, in the west division, what is the position?;1.0;1.0;1.0;0.0;0.0;0.0
2-14789152-2;What is the listed Location with a # found of 4?;1.0;1.0;1.0;0.0;0.0;0.0
2-14789152-2;What's the Ball Diameter with the Location oof El Manati, and the Period of 1200 BCE?;0.0;-1.0;0.0;0.0;1.0;1.0
2-14789152-2;What's the Ball Diameter with the Culture of Olmec?;1.0;1.0;1.0;0.0;0.0;0.0
2-14789152-2;What's the Period with # found of 5?;1.0;1.0;1.0;0.0;0.0;0.0
2-14500310-2;Which Country has azeri tv tower?;1.0;1.0;1.0;0.0;0.0;0.0
2-14500310-2;What is Pinnacle height of chimney of orot rabin?;0.0;-1.0;0.0;0.0;1.0;1.0
2-14500310-2;Which Country has a Pinnacle height of metres (ft) and a Name of azeri tv tower?;1.0;1.0;1.0;0.0;0.0;0.0
2-14500310-2;Which Town has a Structural type of guyed mast and a Country of belgium?;1.0;1.0;1.0;0.0;0.0;0.0
2-14500310-2;What is the Main use of emley moor tower (mk.3)?;1.0;1.0;1.0;0.0;0.0;0.0
2-14500310-2;What is the Main use of transmitter solt in Hungary?;0.0;-1.0;0.0;0.0;1.0;1.0
2-14728848-2;what day was the sandown;0.0;-1.0;0.0;0.0;1.0;0.0
2-14155268-1;What is the Birth of the lady that has a Became Duchess on 18 august 1593 husband's accession?;0.0;-1.0;0.0;0.0;1.0;1.0
2-14155268-1;Who is the Spouse of the Duchess that has a Birth on 29 october 1451?;1.0;1.0;1.0;0.0;0.0;0.0
2-14155268-1;Who is The Spouse of the Duchess that has a Became Duchess  on 31 october 1733 husband's accession?;0.0;-1.0;0.0;0.0;1.0;0.0
2-14155268-1;WHo Became Duchess that has a Death of 26 october 1614?;1.0;1.0;1.0;0.0;0.0;0.0
2-14155268-1;What is the Spouse of the Duchess that has a Death on 6 april 1780?;1.0;1.0;1.0;0.0;0.0;0.0
2-13599687-69;Which season with 16 races had less than 321 points and a larger percent than 65.78 possible?;0.0;-1.0;0.0;1.0;1.0;1.0
2-13599687-69;What season had less than 301 points and 17 races?;0.0;-1.0;0.0;0.0;1.0;1.0
2-136960-5;What time did bruce anstey complete in a honda 1000cc?;0.0;-1.0;0.0;0.0;1.0;1.0
2-136960-5;Who holds the time of 17:11.572?;0.0;-1.0;0.0;0.0;1.0;0.0
2-136960-5;Who holds the time of 17:11.572?;0.0;-1.0;0.0;0.0;1.0;0.0
2-136960-5;What machine did susan jenness trophy earn the trophy?;1.0;1.0;1.0;0.0;0.0;0.0
2-13618358-1;2008 GDP per capita (USD) is smaller than 20,682, and District is chubut, and a Structural poverty g larger than 15.5, what is the average manufac?;1.0;1.0;1.0;0.0;0.0;0.0
2-13618358-1;Agri culture b larger than 12.6, what is the lowest vehicles per 1000?;0.0;-1.0;0.0;0.0;1.0;1.0
2-13618358-1;Manufac turing b of 16.8, and a 2008 GDP per capita (USD) a smaller than 4,162, so what is the total number of mining b?;1.0;1.0;1.0;0.0;0.0;0.0
2-13618358-1;Manufac turing b larger than 10, and a 2008 GDP per capita (USD) a larger than 4,162, and a Median mo. salary (USD)of 1,301, and a 2010 Population (000) smaller than 40117 so what is the lowest services & construction b?;0.0;4.0;1.0;0.0;0.0;0.0
2-13618358-1;Income poverty f smaller than 13.6, and a Mining b of 1, and a Structural poverty g smaller than 7.8, so what is the total number of agriculture?;1.0;1.0;1.0;0.0;0.0;0.0
2-15275060-1;What's the bulgarian word for January?;0.0;-1.0;0.0;0.0;1.0;1.0
2-15275060-1;What's the old bulgarian word for тръвен?;0.0;-1.0;0.0;0.0;1.0;1.0
2-15275060-1;What's the old Bulgarian word for avgust?;0.0;-1.0;0.0;0.0;1.0;0.0
2-15275060-1;What's the old bulgarian word for октомври?;0.0;-1.0;0.0;0.0;1.0;1.0
2-15275060-1;What's the Bulgarian word for september?;0.0;-1.0;0.0;0.0;1.0;1.0
2-15275060-1;What's the old Bulgarian word for may?;1.0;1.0;1.0;0.0;0.0;0.0
2-13551983-3;Who was the Opponent when the Save was || 36,388 ||15-7||?;1.0;1.0;1.0;0.0;0.0;0.0
2-13551983-3;What Opponent played on the Date May 21?;1.0;1.0;1.0;0.0;0.0;0.0
2-13551983-3;What was the Score when the Loss was ruthven (1-4)?;1.0;1.0;1.0;0.0;0.0;0.0
2-14655985-1;What was the highest pick for Penn State?;1.0;1.0;1.0;0.0;0.0;0.0
2-14655985-1;What position does pick number 12 play?;1.0;1.0;1.0;0.0;0.0;0.0
2-14655985-1;What is the pick number for the College of Central Missouri State?;1.0;1.0;1.0;0.0;0.0;0.0
2-14655985-1;What was Rich Voltzke's highest pick number?;1.0;1.0;1.0;0.0;0.0;0.0
2-14076814-5;How many Games has Points larger than 0 and a Lost smaller than 4?;0.0;-1.0;0.0;0.0;1.0;1.0
2-14076814-5;which Points has Games smaller than 7?;1.0;1.0;1.0;0.0;0.0;0.0
2-14076814-5;How many Drawns have Points smaller than 5 and a Lost larger than 7?;1.0;1.0;1.0;0.0;0.0;0.0
2-13928610-5;Which record has a date of January 29?;1.0;1.0;1.0;0.0;0.0;0.0
2-13928610-5;Which score has a visitor of New York?;1.0;1.0;1.0;0.0;0.0;0.0
2-13928610-5;What is the name of the visitor on January 24?;1.0;1.0;1.0;0.0;0.0;0.0
2-13928610-5;Which home game has a date of January 7?;1.0;1.0;1.0;0.0;0.0;0.0
2-13858035-1;How many specialists are at the college with more than 4 bachelor's degrees and more than 26 master's degrees?;0.0;-1.0;0.0;1.0;1.0;1.0
2-13858035-1;How many bachelor's degrees does the college with less than 0 specialists have?;1.0;1.0;1.0;0.0;0.0;0.0
2-13858035-1;What is the highest number of doctorates the college of informatics and systems, which has 0 specialists and less than 2 master's degrees, have?;0.0;-1.0;0.0;0.0;1.0;1.0
2-15125012-1;On what Date is the Blue Coalition 8,80%?;1.0;1.0;1.0;0.0;0.0;0.0
2-15125012-1;What Source has an Attack of 9,77%?;1.0;1.0;1.0;0.0;0.0;0.0
2-15125012-1;What Attack has a Source of NCIOM?;1.0;1.0;1.0;0.0;0.0;0.0
2-15125012-1;What Attack has a 30,00% GERB?;1.0;1.0;1.0;0.0;0.0;0.0
2-15125012-1;What GERB has an 11% Attack?;1.0;1.0;1.0;0.0;0.0;0.0
2-15154539-2;Which Tie # has a Score of 3–0, and a Home team of bristol rovers?;1.0;1.0;1.0;0.0;0.0;0.0
2-15154539-2;Which Score has a Home team of yeovil town won 5–3 on penalties?;0.0;-1.0;0.0;0.0;1.0;1.0
2-15154539-2;Which Tie # has an Away team of slough town?;1.0;1.0;1.0;0.0;0.0;0.0
2-15154539-2;Which Attendance has a Tie # of 32?;1.0;1.0;1.0;0.0;0.0;0.0
2-15154539-2;Which Away team has a Tie # of replay, and an Attendance of 24 november 1998, and a Home team of rotherham united?;1.0;1.0;1.0;0.0;0.0;0.0
2-15154539-2;Which Tie # that has an Attendance of 14 november 1998, and an Away team of hayes?;1.0;1.0;1.0;0.0;0.0;0.0
2-15272585-7;Name the date with winner outcome and opponent of noppawan lertcheewakarn jessica moore;1.0;1.0;1.0;0.0;0.0;0.0
2-15272585-7;Name the score for 21 may 2011;1.0;1.0;1.0;0.0;0.0;0.0
2-15272585-7;Name the partner with opponent of michaëlla krajicek eleni daniilidou;1.0;1.0;1.0;0.0;0.0;0.0
2-15272585-7;Name the outcome for opponent of michaëlla krajicek eleni daniilidou;1.0;1.0;1.0;0.0;0.0;0.0
2-13844329-2;How many wins had Matches greater than 5?;0.0;-1.0;0.0;1.0;1.0;1.0
2-14318917-15;What was the round number when Michael Hjalm played?;1.0;1.0;1.0;0.0;0.0;0.0
2-14318917-15;What is the position Bill Campbell played before round 6?;1.0;1.0;1.0;0.0;0.0;0.0
2-14555138-2;What is the date for the release with a catalogue number of WARPCDD333?;1.0;1.0;1.0;0.0;0.0;0.0
2-14555138-2;What is the country/region for the releases from Beat Records?;1.0;1.0;1.0;0.0;0.0;0.0
2-15280588-2;What is the Total with a Player named robbie winters?;0.0;-1.0;0.0;1.0;1.0;0.0
2-15280588-2;What Position has a Player named kenneth udjus?;1.0;1.0;1.0;0.0;0.0;0.0
2-13909382-3;What is the latest day in November of the game with a 15-5-2 record?;1.0;1.0;1.0;0.0;0.0;0.0
2-13909382-3;What is the latest day in November with a game 15?;1.0;1.0;1.0;0.0;0.0;0.0
2-15098383-3;What is the lowest wins with points larger than 46, and a rank of 10th?;1.0;1.0;1.0;0.0;0.0;0.0
2-15098383-3;What is the average points with a year higher than 1989, and a rank of 7th?;1.0;1.0;1.0;0.0;0.0;0.0
2-15098383-3;What is the year that has points larger than 20?;0.0;-1.0;0.0;0.0;1.0;1.0
2-15098383-3;What is year that has points larger than 46, and a rank of 6th?;1.0;1.0;1.0;0.0;0.0;0.0
2-15098383-3;What earliest year with points larger than 68 and a rank of 7th?;1.0;1.0;1.0;0.0;0.0;0.0
2-14609752-1;what player went to ul-monroe;1.0;1.0;1.0;0.0;0.0;0.0
2-14076980-2;How many drawn having more than 9 points?;0.0;-1.0;0.0;1.0;1.0;1.0
2-15080-1;Which Number stayed in Southeast has over 4,000 emigrated or forcibly removed?;1.0;1.0;1.0;0.0;0.0;0.0
2-15080-1;How many warfare deaths befell the choctaw nation?;1.0;1.0;1.0;0.0;0.0;0.0
2-15080-1;How many of those who stayed in the southeast had 19,600 emigrated or forcibly removed?;0.0;-1.0;0.0;0.0;1.0;1.0
2-15080-1;Which removal treaty covered the chickasaw nation?;0.0;-1.0;0.0;0.0;1.0;0.0
2-15166170-1;Who is the GC leader when Laurent Jalabert was the stage winner and the stage was greater than 6?;1.0;1.0;1.0;0.0;0.0;0.0
2-15166170-1;When did stage 5 occur?;1.0;1.0;1.0;0.0;0.0;0.0
2-15092919-1;Who were the opponents during week 14?;1.0;1.0;1.0;0.0;0.0;0.0
2-15092919-1;What is the highest attendance for the game before week 13 on December 9, 1973?;1.0;1.0;1.0;0.0;0.0;0.0
2-15092919-1;What is the average attendance for the games after week 2 on September 23, 1973?;1.0;1.0;1.0;0.0;0.0;0.0
2-15092919-1;What is the total number of weeks where games were on November 5, 1973 and the attendance was larger than 49,220?;1.0;1.0;1.0;0.0;0.0;0.0
2-14984126-1;Record of 9–1 had what game site?;1.0;1.0;1.0;0.0;0.0;0.0
2-14984126-1;Record of 8–1, and a Week larger than 9 had what highest attendance?;1.0;1.0;1.0;0.0;0.0;0.0
2-14984126-1;Result of w 24–21, and a Week smaller than 6 had what sum of attendance?;1.0;1.0;1.0;0.0;0.0;0.0
2-14984126-1;Date of October 25, 1964 involves what record?;1.0;1.0;1.0;0.0;0.0;0.0
2-14276130-2;What is the high total for algeria with over 2 bronzes?;1.0;1.0;1.0;0.0;0.0;0.0
2-14276130-2;What is the highest number of silvers for qatar with under 8 total, 0 golds, and over 2 bronzes?;1.0;1.0;1.0;0.0;0.0;0.0
2-14276130-2;How many bronzes for the nation with over 20 total, under 26 golds, and over 0 silvers?;0.0;-1.0;0.0;1.0;1.0;1.0
2-14781412-2;Who one bronze in the event where Choi Jun-Sang won gold, and Suh Jung-Kyun won silver?;1.0;1.0;1.0;0.0;0.0;0.0
2-14781412-2;Who won bronze in Seoul?;1.0;1.0;1.0;0.0;0.0;0.0
2-14781412-2;Who won bronze is 2006?;0.0;-1.0;0.0;0.0;1.0;1.0
2-14781412-2;What year did the event in Hiroshima take place?;0.0;-1.0;0.0;1.0;1.0;0.0
2-14781412-2;Who won bronze in 2002?;1.0;1.0;1.0;0.0;0.0;0.0
2-13912739-6;What is the game number of the game with the Edmonton Oilers as the opponent after February 12?;1.0;1.0;1.0;0.0;0.0;0.0
2-14150502-1;How many Seasons that has Years of 1976–1977?;1.0;1.0;1.0;0.0;0.0;0.0
2-15001957-1;Name the men's singles for christian wagener christian esch;0.0;-1.0;0.0;0.0;1.0;1.0
2-15001957-1;Name the total numbe rof years for gaby weissen mireille kosmala;0.0;-1.0;0.0;0.0;1.0;0.0
2-15001957-1;Name the mixed doubles with martine ludwig angele da cruz, and men's doubles of christian wagener christian esch;0.0;-1.0;0.0;0.0;1.0;1.0
2-15092858-2;What week of the season had a date of october 5, 1975?;1.0;1.0;1.0;0.0;0.0;0.0
2-1507220-4;How many Events have a Top-10 larger than 6, and a Top-5 smaller than 8?;1.0;1.0;1.0;0.0;0.0;0.0
2-1507220-4;How many Wins have a Top-10 smaller than 6, and Cuts made larger than 7, and a Top-5 of 0?;0.0;-1.0;0.0;1.0;1.0;1.0
2-14828485-4;What is the result of the game on May 14?;1.0;1.0;1.0;0.0;0.0;0.0
2-14828485-4;What is the result of the game on May 14 with Philadelphia as the road team?;1.0;1.0;1.0;0.0;0.0;0.0
2-14828485-4;What is the result of the game on May 4 with Philadelphia as the road team?;1.0;1.0;1.0;0.0;0.0;0.0
2-14828485-4;What is the road team of game 6 with Philadelphia as the home team?;1.0;1.0;1.0;0.0;0.0;0.0
2-14828485-4;What is the result of game 5 with Los Angeles as the home team?;0.0;-1.0;0.0;0.0;1.0;1.0
2-14828485-4;What is the road team of the game with Philadelphia as the home team with a result of 105-102?;1.0;1.0;1.0;0.0;0.0;0.0
2-15162503-1;What were the options that were completed before the 4 th task that had viewers selecting nan?;0.0;-1.0;0.0;0.0;1.0;1.0
2-15162503-1;when was it announced that the viewers selected robi out of alex, ejay, nan, robi?;0.0;-1.0;0.0;0.0;1.0;1.0
2-15162503-1;What day was it when viewers selected ejay?;1.0;1.0;1.0;0.0;0.0;0.0
2-1434986-9;Which Result has a Party of republican, and a First elected smaller than 1856?;0.0;-1.0;0.0;0.0;1.0;1.0
2-1434986-9;Which District has a First elected of 1856, and an Incumbent of william kellogg?;1.0;1.0;1.0;0.0;0.0;0.0
2-1434986-9;Which First elected has a District of illinois 3?;1.0;1.0;1.0;0.0;0.0;0.0
2-1434986-9;How much First elected has a Result of re-elected, and a Party of republican, and a District of illinois 4?;1.0;1.0;1.0;0.0;0.0;0.0
2-13581632-4;on january 7 what is home?;1.0;1.0;1.0;0.0;0.0;0.0
2-13581632-4;on january 12 who was the visitor?;1.0;1.0;1.0;0.0;0.0;0.0
2-13581632-4;on january 7 what is the record?;1.0;1.0;1.0;0.0;0.0;0.0
2-14369064-2;What is the total number of silver medals of the team with less than 2 gold, 1 bronze, and more than 2 total medals?;1.0;1.0;1.0;0.0;0.0;0.0
2-14369064-2;What is the highest number of silver medals of the team with less than 0 bronzes?;1.0;1.0;1.0;0.0;0.0;0.0
2-14369064-2;What is the total number of silver medals of the team ranked 7 with more than 1 total medal?;1.0;1.0;1.0;0.0;0.0;0.0
2-14369064-2;What is the average number of bronze medals of the team with 0 silvers, ranked 3, and less than 1 total medal?;1.0;1.0;1.0;0.0;0.0;0.0
2-14369064-2;What is the number of silver medals of the team with 0 gold, ranked 5, and more than 0 bronze medals?;1.0;1.0;1.0;0.0;0.0;0.0
2-1524433-1;What was the sum for a top-10 U.S. open that had a top-25 bigger than 0?;1.0;1.0;1.0;0.0;0.0;0.0
2-1524433-1;What were the total number of cuts made in an event larger than 4 and a top-10 smaller than 4?;1.0;1.0;1.0;0.0;0.0;0.0
2-1524433-1;What is the total number of top-25 that has a top-10 smaller than 4 with 0 cuts?;1.0;1.0;1.0;0.0;0.0;0.0
2-1524433-1;What was the cuts average in tournament totals in an event larger than 24?;1.0;1.0;1.0;0.0;0.0;0.0
2-1524433-1;What is the total for a top-10 in a masters tournament in an event smaller than 4?;0.0;-1.0;0.0;1.0;1.0;1.0
2-15172914-3;Which Against is the highest one that has a Team of flamengo, and a Lost smaller than 1?;1.0;1.0;1.0;0.0;0.0;0.0
2-15172914-3;How many Lost have a Team of flamengo, and an Against smaller than 5?;1.0;1.0;1.0;0.0;0.0;0.0
